"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:03:46 UTC","G","FS",5,2480688,496137.6,503328,100665.6,22770,22770,0.202898550724638,0.202898550724638,0.186806321205439,0.186806321205439
"1987-10-05 11:03:47 UTC","G","FS",5,2480688,496137.6,479360,95872,22410,22410,0.193236714975845,0.193236714975845,0.186854871065397,0.186854871065397
"1987-10-05 11:03:48 UTC","G","FS",5,2504656,500931.2,503328,100665.6,NA,32361.5,0.200956937799043,0.200956937799043,0.186961557952653,0.186961557952653
"1987-10-05 11:03:49 UTC","G","FS",5,2456720,491344,491344,98268.8,42313,42313,0.2,0.2,0.187057597642916,0.187057597642916
"1987-10-05 11:03:50 UTC","G","FS",5,2492672,498534.4,491344,98268.8,22365,22365,0.197115384615385,0.197115384615385,0.187132208709298,0.187132208709298
"1987-10-05 11:03:51 UTC","G","FS",5,2468704,493740.8,491344,98268.8,42311,42311,0.199029126213592,0.199029126213592,0.187218976810055,0.187218976810055
"1987-10-05 11:03:52 UTC","G","FS",5,2492672,498534.4,479360,95872,22346,22346,0.192307692307692,0.192307692307692,0.187256176853056,0.187256176853056
"1987-10-05 11:03:53 UTC","G","FS",5,2492672,498534.4,491344,98268.8,22325.5,22325.5,0.197115384615385,0.197115384615385,0.187327727574055,0.187327727574055
"1987-10-05 11:03:54 UTC","G","FS",5,2480688,496137.6,479360,95872,NA,25638.8333333333,0.193236714975845,0.193236714975845,0.187370098378828,0.187370098378828
"1987-10-05 11:03:55 UTC","G","FS",5,2468704,493740.8,479360,95872,NA,28952.1666666667,0.194174757281553,0.194174757281553,0.187418311893788,0.187418311893788
"1987-10-05 11:03:56 UTC","G","FS",5,2480688,496137.6,491344,98268.8,32265.5,32265.5,0.198067632850242,0.198067632850242,0.187493596530173,0.187493596530173
"1987-10-05 11:03:57 UTC","G","FS",5,2480688,496137.6,491344,98268.8,NA,27223.75,0.198067632850242,0.198067632850242,0.187567824199674,0.187567824199674
"1987-10-05 11:03:58 UTC","G","FS",5,2468704,493740.8,491344,98268.8,22182,22182,0.199029126213592,0.199029126213592,0.187647336162188,0.187647336162188
"1987-10-05 11:03:59 UTC","G","FS",5,2504656,500931.2,503328,100665.6,22209,22209,0.200956937799043,0.200956937799043,0.187740360498947,0.187740360498947
"1987-10-05 11:04:00 UTC","G","FS",5,2456720,491344,491344,98268.8,22180,22180,0.2,0.2,0.187823834196891,0.187823834196891
"1987-10-05 11:04:01 UTC","G","FS",5,2492672,498534.4,491344,98268.8,42339,42339,0.197115384615385,0.197115384615385,0.187887584113999,0.187887584113999
"1987-10-05 11:04:02 UTC","G","FS",5,2480688,496137.6,479360,95872,NA,42165.5,0.193236714975845,0.193236714975845,0.187923860695213,0.187923860695213
"1987-10-05 11:04:03 UTC","G","FS",5,2492672,498534.4,491344,98268.8,41992,41992,0.197115384615385,0.197115384615385,0.187986072695324,0.187986072695324
"1987-10-05 11:04:04 UTC","G","FS",5,2480688,496137.6,479360,95872,22022,22022,0.193236714975845,0.193236714975845,0.188021203697718,0.188021203697718
"1987-10-05 11:04:05 UTC","G","FS",5,2480688,496137.6,491344,98268.8,22068.5,22068.5,0.198067632850242,0.198067632850242,0.188087975598009,0.188087975598009
"1987-10-05 11:04:06 UTC","G","FS",5,2492672,498534.4,479360,95872,22117,22117,0.192307692307692,0.192307692307692,0.188115969763659,0.188115969763659
"1987-10-05 11:04:07 UTC","G","FS",5,2480688,496137.6,491344,98268.8,31726.5,31726.5,0.198067632850242,0.198067632850242,0.18818124207858,0.18818124207858
"1987-10-05 11:04:08 UTC","G","FS",5,2492672,498534.4,491344,98268.8,22306,22306,0.197115384615385,0.197115384615385,0.188239738101234,0.188239738101234
"1987-10-05 11:04:09 UTC","G","FS",5,2456720,491344,491344,98268.8,41105,41105,0.2,0.2,0.188315140900134,0.188315140900134
"1987-10-05 11:04:10 UTC","G","FS",5,2492672,498534.4,491344,98268.8,34854.3333333333,34854.3333333333,0.197115384615385,0.197115384615385,0.18837202075759,0.18837202075759
"1987-10-05 11:04:11 UTC","G","FS",5,2480688,496137.6,491344,98268.8,40738,40738,0.198067632850242,0.198067632850242,0.188433987896752,0.188433987896752
"1987-10-05 11:04:12 UTC","G","FS",7,3427424,489632,491344,70192,31729,31729,0.143356643356643,0.143356643356643,0.188039419722103,0.188039419722103
"1987-10-05 11:04:13 UTC","G","FS",7,3463376,494768,479360,68480,28725.3333333333,28725.3333333333,0.13840830449827,0.13840830449827,0.187604283590693,0.187604283590693
"1987-10-05 11:04:14 UTC","G","FS",7,3499328,499904,491344,70192,40536,40536,0.14041095890411,0.14041095890411,0.187189896256202,0.187189896256202
"1987-10-05 11:04:15 UTC","G","FS",7,3475360,496480,491344,70192,22660,22660,0.141379310344828,0.141379310344828,0.186793858995379,0.186793858995379
