"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:03:34 UTC","E","FN",5,2480688,496137.6,1366176,273235.2,2280.75,2280.75,0.550724637681159,0.550724637681159,0.517338496743531,0.517338496743531
"1987-10-05 11:03:35 UTC","E","FN",5,2480688,496137.6,1390144,278028.8,2273,2273,0.560386473429952,0.560386473429952,0.517727094326458,0.517727094326458
"1987-10-05 11:03:36 UTC","E","FN",5,2492672,498534.4,1462048,292409.6,2280.66666666667,2280.66666666667,0.586538461538462,0.586538461538462,0.518345650200959,0.518345650200959
"1987-10-05 11:03:37 UTC","E","FN",5,2480688,496137.6,1270304,254060.8,2280.6,2280.6,0.51207729468599,0.51207729468599,0.518290071104258,0.518290071104258
"1987-10-05 11:03:38 UTC","E","FN",5,2480688,496137.6,1126496,225299.2,2283.5,2283.5,0.454106280193237,0.454106280193237,0.517725979705345,0.517725979705345
"1987-10-05 11:03:39 UTC","E","FN",5,2492672,498534.4,934752,186950.4,2284.5,2284.5,0.375,0.375,0.516476579268549,0.516476579268549
"1987-10-05 11:03:40 UTC","E","FN",5,2468704,493740.8,934752,186950.4,2277.6,2277.6,0.378640776699029,0.378640776699029,0.515291859640339,0.515291859640339
"1987-10-05 11:03:41 UTC","E","FN",5,2480688,496137.6,1030624,206124.8,2276.75,2276.75,0.415458937198068,0.415458937198068,0.514436998428063,0.514436998428063
"1987-10-05 11:03:42 UTC","E","FN",5,2480688,496137.6,1198400,239680,2284.5,2284.5,0.483091787439614,0.483091787439614,0.514170870760018,0.514170870760018
"1987-10-05 11:03:43 UTC","E","FN",5,2480688,496137.6,1078560,215712,2278,2278,0.434782608695652,0.434782608695652,0.51350252155523,0.51350252155523
"1987-10-05 11:03:44 UTC","E","FN",5,2468704,493740.8,1390144,278028.8,2293.5,2293.5,0.563106796116505,0.563106796116505,0.5139146567718,0.5139146567718
"1987-10-05 11:03:45 UTC","E","FN",5,2492672,498534.4,1246336,249267.2,NA,2286.75,0.5,0.5,0.513798896088313,0.513798896088313
"1987-10-05 11:03:46 UTC","E","FN",5,2468704,493740.8,1270304,254060.8,2280,2280,0.514563106796116,0.514563106796116,0.513805141225008,0.513805141225008
"1987-10-05 11:03:47 UTC","E","FN",5,2504656,500931.2,1330224,266044.8,2297.75,2297.75,0.5311004784689,0.5311004784689,0.513947358067435,0.513947358067435
"1987-10-05 11:03:48 UTC","E","FN",5,2468704,493740.8,1833552,366710.4,2282.33333333333,2282.33333333333,0.742718446601942,0.742718446601942,0.515786597978379,0.515786597978379
"1987-10-05 11:03:49 UTC","E","FN",5,2480688,496137.6,1354192,270838.4,2277.25,2277.25,0.545893719806763,0.545893719806763,0.51602787456446,0.51602787456446
"1987-10-05 11:03:50 UTC","E","FN",5,2468704,493740.8,1426096,285219.2,2273.66666666667,2273.66666666667,0.577669902912621,0.577669902912621,0.516515593793209,0.516515593793209
"1987-10-05 11:03:51 UTC","E","FN",5,2480688,496137.6,1354192,270838.4,NA,2278.45833333333,0.545893719806763,0.545893719806763,0.516747323095683,0.516747323095683
"1987-10-05 11:03:52 UTC","E","FN",5,2468704,493740.8,1114512,222902.4,2283.25,2283.25,0.451456310679612,0.451456310679612,0.516238799198457,0.516238799198457
"1987-10-05 11:03:53 UTC","E","FN",5,2480688,496137.6,1270304,254060.8,2263.5,2263.5,0.51207729468599,0.51207729468599,0.516206482593037,0.516206482593037
