timestamp_sec_str,app,cenario,n_carros,vazao_env_carro_total_bps,vazao_env_carro_media_bps,throughput_bps,vazao_rec_servidor_media_bps,lat_ms,pdr,arquivo_origem,categoria,lambda,throughput_kbps,timestamp,lat_ms_mean3,lat_ms_std3,lat_ms_delta,pdr_mean3,pdr_std3,pdr_delta,throughput_kbps_mean3,throughput_kbps_std3,throughput_kbps_delta,loss_ratio,thr_util,time_block,group_id
1987-10-05 11:07:33 UTC,s,fq,15,7478016,498534.4,5141136,342742.4,222.111111111111,0.6875,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5141.136,1987-10-05 11:07:33+00:00,150.2903703703703,66.82065921442725,132.151111111111,0.729291335515038,0.04038977145304148,-0.04475806451612896,5432.746666666665,287.6992101852996,-299.59999999999945,0.45454545533884305,0.5141136000000001,6,s_6
1987-10-05 11:07:34 UTC,s,fq,15,7418096,494539.733333333,5848192,389879.466666667,384.1,0.788368336025848,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5848.192,1987-10-05 11:07:34+00:00,232.05703703703702,147.32201457807776,161.98888888888902,0.7360421335139923,0.05054052519306261,0.100868336025848,5476.687999999998,354.89640250630566,707.0559999999996,0.2684426238787585,0.5848192,6,s_6
1987-10-05 11:07:35 UTC,s,fq,15,7442064,496137.6,5584544,372302.933333333,17.3,0.750402576489533,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5584.544,1987-10-05 11:07:35+00:00,207.837037037037,183.81613609923133,-366.8,0.7420903041717937,0.050945320751452076,-0.03796575953631498,5524.623999999999,357.31617873239975,-263.64800000000014,0.3326180266404382,0.5584544,6,s_6
1987-10-05 11:07:36 UTC,s,fq,15,7442064,496137.6,5201056,346737.066666667,16.67,0.698872785829308,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5201.056,1987-10-05 11:07:36+00:00,139.35666666666665,211.95417813945292,-0.629999999999999,0.745881232781563,0.04491876320580122,-0.051529790660225006,5544.597333333331,325.4121275509884,-383.4880000000003,0.43087557685121175,0.5201056,6,s_6
1987-10-05 11:07:37 UTC,s,fq,15,7406112,493740.8,6387472,425831.466666667,25.15,0.862459546925566,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6387.472,1987-10-05 11:07:37+00:00,19.70666666666665,4.724577309611398,8.479999999999997,0.7705783030814691,0.08363881909212197,0.16358676109625803,5724.357333333331,605.4391442558739,1054.5919999999996,0.15947467264436188,0.6387472,6,s_6
1987-10-05 11:07:38 UTC,s,fq,15,7466032,497735.466666667,6267632,417842.133333333,11.7,0.839486356340289,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6267.632,1987-10-05 11:07:38+00:00,17.839999999999982,6.800904162014418,-13.45,0.8002728963650544,0.08856313388714418,-0.022973190585277026,5952.053333333331,653.1371620152354,-119.84000000000015,0.19120458987357453,0.6267632,6,s_6
1987-10-05 11:07:39 UTC,s,fq,15,7418096,494539.733333333,5500656,366710.4,12.3808333333333,0.741518578352181,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5500.656,1987-10-05 11:07:39+00:00,16.410277777777747,7.576472749166122,0.6808333333333003,0.8144881605393454,0.06422897955629538,-0.09796777798810796,6051.919999999998,481.1542420804328,-766.9759999999997,0.34858387887413184,0.5500656,6,s_6
1987-10-05 11:07:40 UTC,s,fq,15,7406112,493740.8,5069232,337948.8,13.0616666666667,0.684466019417476,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5069.232,1987-10-05 11:07:40+00:00,12.380833333333314,0.6808314387075962,0.6808333333333998,0.7551569847033154,0.07840491573086392,-0.05705255893470507,5612.506666666665,606.9790513067725,-431.424,0.4609929085889035,0.5069232,6,s_6
1987-10-05 11:07:41 UTC,s,fq,15,7490000,499333.333333333,4601856,306790.4,35.775,0.6144,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,4601.856,1987-10-05 11:07:41+00:00,20.405833333333316,13.314441180501548,22.7133333333333,0.6801281992565523,0.06367021087903416,-0.07006601941747603,5057.247999999998,449.5198240254389,-467.3760000000002,0.6276041672727799,0.4601856,6,s_6
1987-10-05 11:07:42 UTC,s,fq,15,7406112,493740.8,5356848,357123.2,22.148,0.723300970873786,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,5356.848,1987-10-05 11:07:42+00:00,23.661555555555548,11.432060750988743,-13.626999999999999,0.6740556634304206,0.05519182002929069,0.10890097087378603,5009.311999999998,381.04597467478254,754.9920000000002,0.3825503364241259,0.5356848,6,s_6
1987-10-05 11:07:43 UTC,s,fq,15,7442064,496137.6,6363504,424233.6,18.275,0.855072463768116,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,6363.504,1987-10-05 11:07:43+00:00,25.399333333333313,9.191891739749616,-3.873000000000001,0.7309244782139673,0.12051720666434909,0.13177149289433,5440.735999999998,883.8149220192611,1006.656,0.1694915263950014,0.6363504,6,s_6
1987-10-05 11:07:44 UTC,s,fq,15,7454048,496936.533333333,4302256,286817.066666667,26.0933333333333,0.577170418006431,metricas_v10_ci_s_fq.csv,mbclcp,-0.149999999999999,4302.256,1987-10-05 11:07:44+00:00,22.17211111111108,3.9092221040172803,7.818333333333303,0.7185146175494443,0.13901283625349428,-0.277902045761685,5340.869333333331,1017.0287699409253,-1030.7438399999999,0.7325905297112217,0.43022560000000004,6,s_6
